1, 1.0203, 1.0406, 1.0609, 1.08119, 1.10148, 1.12176, 1.14205, 1.16232, 1.18259, 1.20286, 1.22312, 1.24337, 1.26363, 1.28388, 1.30413, 1.32438, 1.34464, 1.36491, 1.38519, 1.40549, 1.42581, 1.44616, 1.46654, 1.48696, 1.50742, 1.52795, 1.54854, 1.5692, 1.58996, 1.61081, 1.63177, 1.65286, 1.67408, 1.69547, 1.71703, 1.73878, 1.76074, 1.78294, 1.80539, 1.82813, 1.85117, 1.87455, 1.8983, 1.92245, 1.94703, 1.97208, 1.99764, 2.02376, 2.05048, 2.07784, 2.10591, 2.13474, 2.1644, 2.19494, 2.22644, 2.25898, 2.29264, 2.32752, 2.36372, 2.40134, 2.4405, 2.48134, 2.52399, 2.56862, 2.61539, 2.66449, 2.71614, 2.77056, 2.82802, 2.8888, 2.95322, 3.02163, 3.09445, 3.17212, 3.25514, 3.3441, 3.43963, 3.54247, 3.65347, 3.77355, 3.90381, 4.04548, 4.19995, 4.36881, 4.55386, 4.75714, 4.98089, 5.22762, 5.5, 5.80085, 6.13299, 6.49901, 6.90102, 7.34013, 7.81601, 8.32624, 8.86586, 9.42715, 10
1, 1.02233, 1.04466, 1.06698, 1.0893, 1.11162, 1.13393, 1.15624, 1.17854, 1.20083, 1.22312, 1.2454, 1.26767, 1.28994, 1.31221, 1.33447, 1.35674, 1.37901, 1.40128, 1.42357, 1.44588, 1.46821, 1.49056, 1.51295, 1.53538, 1.55786, 1.5804, 1.60301, 1.62569, 1.64847, 1.67136, 1.69436, 1.7175, 1.74078, 1.76424, 1.78788, 1.81172, 1.8358, 1.86013, 1.88473, 1.90964, 1.93487, 1.96047, 1.98647, 2.01289, 2.03978, 2.06718, 2.09513, 2.12368, 2.15287, 2.18276, 2.21341, 2.24488, 2.27723, 2.31053, 2.34487, 2.38032, 2.41698, 2.45494, 2.4943, 2.5352, 2.57774, 2.62207, 2.66834, 2.7167, 2.76735, 2.82047, 2.8763, 2.93505, 2.99701, 3.06247, 3.13176, 3.20523, 3.2833, 3.36642, 3.45509, 3.54989, 3.65146, 3.76051, 3.87786, 4.00441, 4.14118, 4.28932, 4.45013, 4.62504, 4.81565, 5.02372, 5.25115, 5.5, 5.77238, 6.07042, 6.3961, 6.75113, 7.13659, 7.55275, 7.99858, 8.47152, 8.96716, 9.47924, 10
1, 1.02436, 1.04872, 1.07307, 1.09742, 1.12176, 1.1461, 1.17043, 1.19475, 1.21907, 1.24337, 1.26767, 1.29196, 1.31624, 1.34052, 1.36479, 1.38907, 1.41334, 1.43763, 1.46192, 1.48623, 1.51055, 1.53491, 1.5593, 1.58373, 1.60821, 1.63276, 1.65737, 1.68207, 1.70686, 1.73177, 1.7568, 1.78197, 1.80729, 1.8328, 1.8585, 1.88442, 1.91059, 1.93702, 1.96374, 1.99079, 2.01819, 2.04598, 2.07418, 2.10285, 2.13201, 2.16172, 2.19201, 2.22293, 2.25455, 2.28691, 2.32007, 2.35411, 2.38909, 2.42508, 2.46217, 2.50044, 2.53999, 2.58093, 2.62335, 2.6674, 2.71318, 2.76085, 2.81057, 2.8625, 2.91683, 2.97375, 3.03351, 3.09634, 3.16251, 3.23232, 3.3061, 3.38422, 3.46709, 3.55515, 3.64891, 3.74892, 3.85581, 3.97026, 4.09305, 4.22503, 4.36717, 4.5205, 4.68621, 4.86557, 5.05998, 5.27092, 5.5, 5.74885, 6.01911, 6.31233, 6.62989, 6.97279, 7.34149, 7.73568, 8.15405, 8.5941, 9.052, 9.52267, 10
1, 1.02639, 1.05277, 1.07916, 1.10553, 1.13191, 1.15827, 1.18462, 1.21097, 1.2373, 1.26363, 1.28994, 1.31624, 1.34254, 1.36882, 1.3951, 1.42138, 1.44766, 1.47394, 1.50023, 1.52653, 1.55285, 1.5792, 1.60558, 1.63201, 1.65848, 1.68502, 1.71163, 1.73833, 1.76512, 1.79203, 1.81907, 1.84625, 1.8736, 1.90114, 1.92888, 1.95685, 1.98508, 2.01359, 2.04241, 2.07157, 2.1011, 2.13104, 2.16142, 2.19229, 2.22368, 2.25564, 2.28823, 2.32148, 2.35546, 2.39023, 2.42585, 2.46239, 2.49991, 2.53851, 2.57827, 2.61927, 2.66161, 2.70541, 2.75078, 2.79784, 2.84673, 2.89759, 2.95058, 3.00589, 3.06369, 3.1242, 3.18765, 3.25427, 3.32435, 3.39819, 3.4761, 3.55847, 3.64569, 3.73819, 3.83647, 3.94107, 4.05258, 4.17167, 4.29904, 4.43551, 4.58195, 4.73931, 4.90864, 5.09106, 5.28776, 5.5, 5.72908, 5.97628, 6.24286, 6.52992, 6.83834, 7.16865, 7.52089, 7.89443, 8.28785, 8.69883, 9.12408, 9.55942, 10
1, 1.02842, 1.05683, 1.08525, 1.11365, 1.14205, 1.17044, 1.19882, 1.22718, 1.25554, 1.28388, 1.31221, 1.34052, 1.36882, 1.39712, 1.4254, 1.45368, 1.48195, 1.51023, 1.53851, 1.5668, 1.59511, 1.62344, 1.65181, 1.68021, 1.70867, 1.73719, 1.76578, 1.79446, 1.82324, 1.85213, 1.88116, 1.91035, 1.9397, 1.96925, 1.99901, 2.02901, 2.05927, 2.08983, 2.12071, 2.15195, 2.18358, 2.21563, 2.24815, 2.28118, 2.31475, 2.34893, 2.38375, 2.41928, 2.45557, 2.49268, 2.53069, 2.56965, 2.60965, 2.65078, 2.6931, 2.73673, 2.78177, 2.82832, 2.8765, 2.92644, 2.97828, 3.03218, 3.08828, 3.14677, 3.20785, 3.27171, 3.33859, 3.40875, 3.48244, 3.55996, 3.64166, 3.72787, 3.81899, 3.91545, 4.01772, 4.12631, 4.24179, 4.36478, 4.49594, 4.63602, 4.78581, 4.94616, 5.11798, 5.30226, 5.5, 5.71224, 5.94002, 6.18435, 6.44614, 6.72614, 7.02489, 7.34258, 7.67898, 8.03329, 8.4041, 8.7893, 9.18605, 9.59093, 10
1, 1.03045, 1.0609, 1.09134, 1.12177, 1.1522, 1.18261, 1.21301, 1.2434, 1.27377, 1.30413, 1.33447, 1.36479, 1.3951, 1.4254, 1.45568, 1.48595, 1.51622, 1.54648, 1.57675, 1.60702, 1.63731, 1.66762, 1.69796, 1.72834, 1.75877, 1.78925, 1.81981, 1.85046, 1.88121, 1.91208, 1.94308, 1.97424, 2.00558, 2.03711, 2.06886, 2.10087, 2.13314, 2.16572, 2.19864, 2.23192, 2.26561, 2.29974, 2.33435, 2.36949, 2.40521, 2.44154, 2.47856, 2.5163, 2.55484, 2.59423, 2.63455, 2.67586, 2.71826, 2.76181, 2.80662, 2.85278, 2.9004, 2.94958, 3.00045, 3.05314, 3.10778, 3.16454, 3.22358, 3.28506, 3.3492, 3.41619, 3.48627, 3.55967, 3.63668, 3.71758, 3.80268, 3.89235, 3.98695, 4.08689, 4.19263, 4.30465, 4.42349, 4.54971, 4.68393, 4.82682, 4.9791, 5.14152, 5.31488, 5.5, 5.69774, 5.90894, 6.13443, 6.37496, 6.63119, 6.90362, 7.1925, 7.49782, 7.81916, 8.15566, 8.50597, 8.86819, 9.23991, 9.61825, 10
1, 1.03248, 1.06496, 1.09743, 1.1299, 1.16235, 1.19479, 1.22721, 1.25962, 1.29201, 1.32438, 1.35674, 1.38907, 1.42138, 1.45368, 1.48595, 1.51822, 1.55047, 1.58272, 1.61496, 1.64721, 1.67947, 1.71175, 1.74405, 1.77639, 1.80878, 1.84122, 1.87374, 1.90634, 1.93904, 1.97186, 2.00482, 2.03794, 2.07123, 2.10472, 2.13845, 2.17242, 2.20668, 2.24125, 2.27616, 2.31146, 2.34717, 2.38333, 2.42, 2.45721, 2.49501, 2.53346, 2.5726, 2.6125, 2.65322, 2.69483, 2.73739, 2.78098, 2.82568, 2.87158, 2.91878, 2.96736, 3.01744, 3.06914, 3.12256, 3.17786, 3.23516, 3.29462, 3.35641, 3.4207, 3.48769, 3.55758, 3.6306, 3.70699, 3.78702, 3.87097, 3.95915, 4.05189, 4.14955, 4.25254, 4.36126, 4.47619, 4.5978, 4.72663, 4.86324, 5.00824, 5.16225, 5.32594, 5.5, 5.68512, 5.88202, 6.09136, 6.31379, 6.54987, 6.80005, 7.06463, 7.34369, 7.63703, 7.94417, 8.26422, 8.59593, 8.93759, 9.28715, 9.64217, 10
1, 1.03451, 1.06902, 1.10353, 1.13802, 1.17251, 1.20697, 1.24142, 1.27585, 1.31026, 1.34464, 1.37901, 1.41334, 1.44766, 1.48195, 1.51622, 1.55047, 1.58471, 1.61893, 1.65315, 1.68737, 1.72159, 1.75582, 1.79008, 1.82437, 1.8587, 1.89309, 1.92754, 1.96208, 1.99672, 2.03148, 2.06637, 2.10142, 2.13665, 2.17208, 2.20775, 2.24367, 2.27987, 2.3164, 2.35328, 2.39055, 2.42824, 2.4664, 2.50508, 2.54431, 2.58415, 2.62465, 2.66587, 2.70787, 2.7507, 2.79445, 2.83917, 2.88496, 2.93189, 2.98004, 3.02952, 3.08042, 3.13286, 3.18694, 3.2428, 3.30055, 3.36036, 3.42236, 3.48672, 3.55363, 3.62326, 3.69583, 3.77156, 3.85067, 3.93344, 4.02013, 4.11104, 4.2065, 4.30684, 4.41244, 4.52369, 4.64103, 4.76489, 4.89577, 5.03418, 5.18064, 5.33572, 5.5, 5.67406, 5.85848, 6.05384, 6.26069, 6.4795, 6.71068, 6.95452, 7.21117, 7.48058, 7.76246, 8.05626, 8.36114, 8.67592, 8.99911, 9.32891, 9.66329, 10
1, 1.03655, 1.07309, 1.10963, 1.14616, 1.18267, 1.21916, 1.25564, 1.29209, 1.32851, 1.36491, 1.40128, 1.43763, 1.47394, 1.51023, 1.54648, 1.58272, 1.61893, 1.65513, 1.69131, 1.72749, 1.76366, 1.79985, 1.83605, 1.87227, 1.90854, 1.94485, 1.98123, 2.01769, 2.05425, 2.09092, 2.12773, 2.16469, 2.20183, 2.23918, 2.27676, 2.31459, 2.35272, 2.39117, 2.42998, 2.46918, 2.50882, 2.54893, 2.58957, 2.63077, 2.6726, 2.7151, 2.75833, 2.80236, 2.84725, 2.89306, 2.93988, 2.98778, 3.03684, 3.08716, 3.13882, 3.19194, 3.24662, 3.30297, 3.36111, 3.42119, 3.48335, 3.54773, 3.61449, 3.68382, 3.7559, 3.83092, 3.90911, 3.9907, 4.07593, 4.16506, 4.25839, 4.35622, 4.45887, 4.56669, 4.68004, 4.79933, 4.92497, 5.05739, 5.19705, 5.34442, 5.5, 5.66428, 5.83775, 6.0209, 6.21419, 6.41805, 6.63283, 6.85882, 7.09619, 7.34496, 7.60499, 7.87596, 8.15728, 8.44815, 8.7475, 9.054, 9.36611, 9.68207, 10
1, 1.03859, 1.07717, 1.11574, 1.1543, 1.19284, 1.23137, 1.26987, 1.30834, 1.34678, 1.38519, 1.42357, 1.46192, 1.50023, 1.53851, 1.57675, 1.61496, 1.65315, 1.69131, 1.72945, 1.76758, 1.8057, 1.84383, 1.88196, 1.92011, 1.9583, 1.99653, 2.03481, 2.07318, 2.11163, 2.1502, 2.1889, 2.22775, 2.26678, 2.30602, 2.34548, 2.3852, 2.42521, 2.46555, 2.50625, 2.54735, 2.58889, 2.63091, 2.67346, 2.71659, 2.76035, 2.80479, 2.84998, 2.89598, 2.94284, 2.99066, 3.03949, 3.08941, 3.14052, 3.19291, 3.24666, 3.30188, 3.35868, 3.41717, 3.47749, 3.53975, 3.6041, 3.67069, 3.73969, 3.81125, 3.88557, 3.96284, 4.04327, 4.12707, 4.2145, 4.3058, 4.40124, 4.50111, 4.60572, 4.71539, 4.83046, 4.95129, 5.07826, 5.21176, 5.3522, 5.5, 5.65558, 5.81936, 5.99176, 6.17318, 6.36398, 6.56449, 6.77497, 6.99559, 7.22645, 7.46748, 7.71848, 7.9791, 8.24875, 8.52668, 8.81192, 9.1033, 9.39946, 9.69889, 10
1, 1.04063, 1.08125, 1.12186, 1.16245, 1.20303, 1.24358, 1.28411, 1.3246, 1.36507, 1.40549, 1.44588, 1.48623, 1.52653, 1.5668, 1.60702, 1.64721, 1.68737, 1.72749, 1.76758, 1.80765, 1.84771, 1.88776, 1.92782, 1.96788, 2.00798, 2.0481, 2.08829, 2.12854, 2.16887, 2.20932, 2.24989, 2.2906, 2.33149, 2.37259, 2.4139, 2.45548, 2.49735, 2.53954, 2.58209, 2.62505, 2.66844, 2.71233, 2.75674, 2.80174, 2.84738, 2.89371, 2.94079, 2.98869, 3.03747, 3.08721, 3.13797, 3.18984, 3.24291, 3.29727, 3.353, 3.41022, 3.46903, 3.52955, 3.59189, 3.6562, 3.7226, 3.79125, 3.8623, 3.93592, 4.01228, 4.09159, 4.17403, 4.25982, 4.34919, 4.44239, 4.53965, 4.64127, 4.74751, 4.85869, 4.97511, 5.09711, 5.22502, 5.35919, 5.5, 5.6478, 5.80295, 5.96582, 6.13676, 6.31607, 6.50406, 6.70096, 6.90695, 7.12214, 7.34653, 7.58002, 7.82237, 8.07319, 8.33194, 8.59791, 8.87021, 9.14781, 9.42952, 9.71405, 10
1, 1.04267, 1.08533, 1.12798, 1.17062, 1.21323, 1.25581, 1.29837, 1.34089, 1.38337, 1.42581, 1.46821, 1.51055, 1.55285, 1.59511, 1.63731, 1.67947, 1.72159, 1.76366, 1.8057, 1.84771, 1.8897, 1.93167, 1.97363, 2.0156, 2.05758, 2.0996, 2.14166, 2.18378, 2.22597, 2.26827, 2.31069, 2.35325, 2.39597, 2.43889, 2.48204, 2.52544, 2.56912, 2.61313, 2.6575, 2.70227, 2.74748, 2.79318, 2.83941, 2.88623, 2.93369, 2.98185, 3.03076, 3.0805, 3.13112, 3.1827, 3.23532, 3.28906, 3.34399, 3.40023, 3.45784, 3.51695, 3.57766, 3.64008, 3.70432, 3.77053, 3.83884, 3.90939, 3.98233, 4.05783, 4.13605, 4.21719, 4.30143, 4.38899, 4.48006, 4.57489, 4.67372, 4.77679, 4.88437, 4.99674, 5.11418, 5.237, 5.36551, 5.5, 5.64081, 5.78824, 5.94261, 6.10423, 6.27337, 6.45029, 6.63522, 6.82833, 7.02974, 7.23949, 7.45753, 7.68371, 7.91779, 8.15937, 8.40792, 8.6628, 8.9232, 9.18821, 9.45678, 9.72777, 10
1, 1.04471, 1.08942, 1.13412, 1.17879, 1.22345, 1.26807, 1.31265, 1.3572, 1.4017, 1.44616, 1.49056, 1.53491, 1.5792, 1.62344, 1.66762, 1.71175, 1.75582, 1.79985, 1.84383, 1.88776, 1.93167, 1.97555, 2.01941, 2.06327, 2.10713, 2.15101, 2.19493, 2.2389, 2.28294, 2.32707, 2.37131, 2.41568, 2.46022, 2.50494, 2.54988, 2.59507, 2.64054, 2.68633, 2.73248, 2.77902, 2.826, 2.87347, 2.92147, 2.97005, 3.01928, 3.0692, 3.11988, 3.17139, 3.22378, 3.27714, 3.33153, 3.38704, 3.44376, 3.50178, 3.56118, 3.62207, 3.68456, 3.74876, 3.81478, 3.88276, 3.95283, 4.02512, 4.09979, 4.177, 4.2569, 4.33968, 4.42552, 4.51462, 4.60717, 4.7034, 4.80353, 4.90779, 5.01644, 5.12971, 5.24788, 5.37122, 5.5, 5.63449, 5.77498, 5.92174, 6.07503, 6.23511, 6.4022, 6.57651, 6.75821, 6.94742, 7.14419, 7.34854, 7.56037, 7.77952, 8.00571, 8.23856, 8.47758, 8.72217, 8.9716, 9.22505, 9.4816, 9.74026, 10
1, 1.04676, 1.09352, 1.14027, 1.18699, 1.23368, 1.28035, 1.32697, 1.37354, 1.42007, 1.46654, 1.51295, 1.5593, 1.60558, 1.65181, 1.69796, 1.74405, 1.79008, 1.83605, 1.88196, 1.92782, 1.97363, 2.01941, 2.06516, 2.11089, 2.15662, 2.20236, 2.24812, 2.29392, 2.33978, 2.38572, 2.43176, 2.47792, 2.52424, 2.57074, 2.61744, 2.66439, 2.71161, 2.75914, 2.80702, 2.85529, 2.904, 2.95319, 3.0029, 3.0532, 3.10414, 3.15577, 3.20815, 3.26136, 3.31545, 3.37051, 3.4266, 3.48381, 3.54222, 3.60192, 3.663, 3.72557, 3.78973, 3.85559, 3.92327, 3.99289, 4.06457, 4.13847, 4.21471, 4.29346, 4.37487, 4.45911, 4.54635, 4.63679, 4.7306, 4.82801, 4.92921, 5.03442, 5.14387, 5.25779, 5.37642, 5.5, 5.62878, 5.763, 5.90289, 6.04871, 6.20067, 6.35897, 6.52381, 6.69535, 6.87369, 7.05893, 7.25108, 7.45011, 7.6559, 7.86828, 8.08696, 8.31158, 8.54168, 8.77669, 9.01597, 9.25878, 9.50431, 9.75169, 10
